ID;Subject_ID;Hierarchy_Level;School Code;Tests Taken;Score=1;Score=2;Score=3;Score=4;Score=5;% Score 1-2;% Score 3-5
1461;8;2;00010505;      26;       1;       4;      12;       8;       1;  19,2;  80,8
1462;8;2;06000505;     113;       0;       1;      16;      42;      54;    ,9;  99,1
1463;8;2;04300305;       8;;;;;;;
1464;8;2;00050505;      53;       2;       8;      26;      12;       5;  18,9;  81,1
1465;8;2;00070505;       4;;;;;;;
1466;8;2;06050505;      17;       1;       1;       3;       6;       6;  11,8;  88,2
1467;8;2;00090505;     106;       1;       3;      28;      38;      36;   3,8;  96,2
1468;8;2;00100505;     103;       8;      10;      31;      38;      16;  17,5;  82,5
1469;8;2;06100505;      10;       0;       0;       6;       3;       1;    ,0; 100,0
1470;8;2;00140505;      48;       0;       0;       1;      20;      27;    ,0; 100,0
1471;8;2;08010605;      13;       0;       3;       8;       2;       0;  23,1;  76,9
1472;8;2;06150505;      19;       4;       5;       7;       3;       0;  47,4;  52,6
1473;8;2;04910550;      20;       8;       5;       6;       1;       0;  65,0;  35,0
1474;8;2;00160505;      24;       3;       2;       8;       9;       2;  20,8;  79,2
1475;8;2;00170505;      17;       0;       0;       5;      10;       2;    ,0; 100,0
1476;8;2;00180510;       8;;;;;;;
1477;8;2;06160505;      25;       0;       3;       5;      15;       2;  12,0;  88,0
1478;8;2;00200505;       9;;;;;;;
1479;8;2;35020405;       9;;;;;;;
1480;8;2;00230505;      56;       0;       3;       6;      14;      33;   5,4;  94,6
1481;8;2;00240505;      18;       0;       4;       4;       8;       2;  22,2;  77,8
1482;8;2;00250505;      18;       1;       2;       6;       6;       3;  16,7;  83,3
1483;8;2;00260505;      45;       0;       0;       5;      18;      22;    ,0; 100,0
1484;8;2;04140305;      24;       5;       2;      11;       5;       1;  29,2;  70,8
1485;8;2;06180505;      15;       0;       0;       6;       2;       7;    ,0; 100,0
1486;8;2;06200505;      12;       0;       0;       5;       5;       2;    ,0; 100,0
1487;8;2;00300505;      30;       0;       1;      15;       8;       6;   3,3;  96,7
1488;8;2;00310505;      13;       0;       2;       8;       3;       0;  15,4;  84,6
1489;8;2;08050605;      32;       0;       1;      14;       9;       8;   3,1;  96,9
1490;8;2;06220505;      22;       0;       1;      12;       5;       4;   4,5;  95,5
1491;8;2;08060605;      21;       0;       0;       8;      10;       3;    ,0; 100,0
1492;8;2;00350558;      32;       5;      17;      10;       0;       0;  68,8;  31,3
1493;8;2;00350545;      37;       5;       7;      16;       7;       2;  32,4;  67,6
1494;8;2;00350560;     216;       4;      14;      65;      70;      63;   8,3;  91,7
1495;8;2;00350525;      20;      14;       4;       2;       0;       0;  90,0;  10,0
1496;8;2;00350581;      18;       2;       9;       6;       0;       1;  61,1;  38,9
1497;8;2;00350522;      19;      11;       6;       2;       0;       0;  89,5;  10,5
1498;8;2;00350426;      24;       9;      12;       2;       1;       0;  87,5;  12,5
1499;8;2;00350655;       7;;;;;;;
1500;8;2;00350542;      33;       9;      16;       7;       1;       0;  75,8;  24,2
1501;8;2;00350575;     104;       8;      21;      49;      17;       9;  27,9;  72,1
1502;8;2;04490305;      24;       2;       8;       7;       5;       2;  41,7;  58,3
1503;8;2;04110305;      14;       8;       4;       2;       0;       0;  85,7;  14,3
1504;8;2;00360505;       5;;;;;;;
1505;8;2;00400505;      21;       0;       0;       0;       8;      13;    ,0; 100,0
1506;8;2;06250505;      58;       2;       4;      15;      21;      16;  10,3;  89,7
1507;8;2;09100705;      19;       0;       1;      10;       6;       2;   5,3;  94,7
1508;8;2;00440505;      45;      10;      13;      17;       5;       0;  51,1;  48,9
1509;8;2;04280305;      19;       1;       6;       4;       7;       1;  36,8;  63,2
1510;8;2;00460505;      31;       1;       2;       8;      14;       6;   9,7;  90,3
1511;8;2;00480505;      23;       1;       1;       7;       7;       7;   8,7;  91,3
1512;8;2;00490506;       2;;;;;;;
1513;8;2;00500505;      37;       0;       5;      18;      11;       3;  13,5;  86,5
1514;8;2;08150605;      13;       1;       4;       7;       1;       0;  38,5;  61,5
1515;8;2;00520405;       9;;;;;;;
1516;8;2;06350505;      11;       0;       0;       5;       5;       1;    ,0; 100,0
1517;8;2;00560505;      17;       0;       1;       7;       7;       2;   5,9;  94,1
1518;8;2;00570505;      46;       9;      17;      17;       3;       0;  56,5;  43,5
1519;8;2;00610510;      28;       0;       7;       7;       5;       9;  25,0;  75,0
1520;8;2;00610505;       7;;;;;;;
1521;8;2;04370505;      15;       9;       4;       2;       0;       0;  86,7;  13,3
1522;8;2;00640505;      34;      11;      10;      10;       3;       0;  61,8;  38,2
1523;8;2;00650505;      75;       5;       9;      26;      15;      20;  18,7;  81,3
1524;8;2;35030205;      21;       3;       8;       6;       3;       1;  52,4;  47,6
1525;8;2;06400505;       9;;;;;;;
1526;8;2;00710505;      23;       0;       1;       7;      12;       3;   4,3;  95,7
1527;8;2;00720505;      46;       0;       3;      25;      13;       5;   6,5;  93,5
1528;8;2;00730505;      26;       0;       2;       8;      10;       6;   7,7;  92,3
1529;8;2;06450505;      28;       3;       3;      11;       8;       3;  21,4;  78,6
1530;8;2;06500505;      29;       1;       0;      11;      11;       6;   3,4;  96,6
1531;8;2;00770505;      13;       0;       0;       5;       4;       4;    ,0; 100,0
1532;8;2;06550505;      51;       0;       0;       4;      23;      24;    ,0; 100,0
1533;8;2;00790505;      27;       0;       9;      13;       4;       1;  33,3;  66,7
1534;8;2;06580505;       9;;;;;;;
1535;8;2;00820505;      37;       0;       1;       7;      13;      16;   2,7;  97,3
1536;8;2;00830505;      40;       2;       5;      21;       7;       5;  17,5;  82,5
1537;8;2;00870505;      17;       0;       1;       6;       8;       2;   5,9;  94,1
1538;8;2;00860505;      51;       4;       8;      27;       5;       7;  23,5;  76,5
1539;8;2;00880505;      28;       0;       0;       2;      12;      14;    ,0; 100,0
1540;8;2;04520505;      32;       9;      18;       4;       1;       0;  84,4;  15,6
1541;8;2;08170505;      22;       0;       2;       8;       6;       6;   9,1;  90,9
1542;8;2;00930505;      49;      13;      11;      24;       1;       0;  49,0;  51,0
1543;8;2;04100205;      64;      19;      17;      17;       9;       2;  56,3;  43,8
1544;8;2;00940505;      30;       0;       2;      18;       6;       4;   6,7;  93,3
1545;8;2;00950505;      49;       3;      13;      27;       2;       4;  32,7;  67,3
1546;8;2;00960505;      23;       0;       0;       3;      13;       7;    ,0; 100,0
1547;8;2;00970505;      46;       5;      10;      18;      11;       2;  32,6;  67,4
1548;8;2;00990505;      30;       0;       1;       9;      12;       8;   3,3;  96,7
1549;8;2;04460550;      17;       1;       2;      12;       1;       1;  17,6;  82,4
1550;8;2;01000515;      57;       1;       0;      16;      25;      15;   1,8;  98,2
1551;8;2;04780505;       6;;;;;;;
1552;8;2;01010505;      38;       0;       2;      10;      18;       8;   5,3;  94,7
1553;8;2;08180605;      14;       3;       5;       5;       1;       0;  57,1;  42,9
1554;8;2;06650505;      43;       2;       3;      14;      15;       9;  11,6;  88,4
1555;8;2;06700505;       4;;;;;;;
1556;8;2;01050505;       4;;;;;;;
1557;8;2;01070505;      11;       0;       1;       1;       4;       5;   9,1;  90,9
1558;8;2;01100505;      24;       0;       0;       6;       9;       9;    ,0; 100,0
1559;8;2;01110505;       9;;;;;;;
1560;8;2;39010900;       5;;;;;;;
1561;8;2;08210605;      18;       1;       7;      10;       0;       0;  44,4;  55,6
1562;8;2;08280605;      30;       0;       6;      14;       8;       2;  20,0;  80,0
1563;8;2;08250605;      27;       2;       5;      11;       9;       0;  25,9;  74,1
1564;8;2;01140505;       6;;;;;;;
1565;8;2;06730505;      18;       0;       3;       6;       7;       2;  16,7;  83,3
1566;8;2;01170505;       8;;;;;;;
1567;8;2;06750505;      27;       0;       0;       3;       8;      16;    ,0; 100,0
1568;8;2;04990305;      24;       1;       1;      12;       8;       2;   8,3;  91,7
1569;8;2;35160305;       1;;;;;;;
1570;8;2;06800505;      23;       0;       0;       5;      13;       5;    ,0; 100,0
1571;8;2;06830505;       5;;;;;;;
1572;8;2;01220505;      15;       0;       0;       5;       7;       3;    ,0; 100,0
1573;8;2;01250505;      27;       0;       0;       2;      10;      15;    ,0; 100,0
1574;8;2;01280505;      23;       1;       3;       8;       9;       2;  17,4;  82,6
1575;8;2;01310505;      30;       0;       0;       2;       9;      19;    ,0; 100,0
1576;8;2;01330505;       6;;;;;;;
1577;8;2;01360505;      18;       0;       0;       6;       6;       6;    ,0; 100,0
1578;8;2;01370505;      22;       2;      11;       7;       2;       0;  59,1;  40,9
1579;8;2;06030505;      14;       1;       3;       6;       4;       0;  28,6;  71,4
1580;8;2;01380505;      16;       0;       0;      11;       2;       3;    ,0; 100,0
1581;8;2;01390505;      16;       0;       0;       1;       6;       9;    ,0; 100,0
1582;8;2;01410505;      49;       2;      15;      26;       5;       1;  34,7;  65,3
1583;8;2;01420505;      18;       0;       0;       7;       8;       3;    ,0; 100,0
1584;8;2;01440505;      17;       0;       0;       4;       6;       7;    ,0; 100,0
1585;8;2;04290010;      15;       3;       7;       2;       3;       0;  66,7;  33,3
1586;8;2;06900505;      76;       1;       7;      28;      29;      11;  10,5;  89,5
1587;8;2;01490515;      70;      33;      21;       9;       6;       1;  77,1;  22,9
1588;8;2;01500505;      19;       1;       3;      11;       4;       0;  21,1;  78,9
1589;8;2;01510505;       9;;;;;;;
1590;8;2;01530605;       3;;;;;;;
1591;8;2;01530505;      12;       1;       2;       3;       5;       1;  25,0;  75,0
1592;8;2;01550505;       3;;;;;;;
1593;8;2;06950505;      20;       0;       0;       7;       9;       4;    ,0; 100,0
1594;8;2;01580505;       1;;;;;;;
1595;8;2;01590505;      32;       0;       0;       4;      10;      18;    ,0; 100,0
1596;8;2;01600505;      67;       3;      12;      32;      17;       3;  22,4;  77,6
1597;8;2;01610505;      60;       4;      10;      19;      17;      10;  23,3;  76,7
1598;8;2;01620505;      32;       0;       3;      15;       9;       5;   9,4;  90,6
1599;8;2;01630505;      40;       7;       7;      23;       3;       0;  35,0;  65,0
1600;8;2;01630510;      18;       1;       6;       7;       2;       2;  38,9;  61,1
1601;8;2;01630605;       5;;;;;;;
1602;8;2;01640505;      46;       0;       1;      22;      12;      11;   2,2;  97,8
1603;8;2;04680505;       1;;;;;;;
1604;8;2;01650505;      22;       0;       0;      13;       7;       2;    ,0; 100,0
1605;8;2;06980510;      19;       0;       0;       5;       8;       6;    ,0; 100,0
1606;8;2;01670505;      47;       0;       5;       7;      16;      19;  10,6;  89,4
1607;8;2;01680505;      47;       1;       1;      14;      19;      12;   4,3;  95,7
1608;8;2;01700505;      63;       3;      14;      27;      13;       6;  27,0;  73,0
1609;8;2;01710505;      33;       0;       0;       8;      12;      13;    ,0; 100,0
1610;8;2;07000505;      18;       0;       1;       5;       5;       7;   5,6;  94,4
1611;8;2;07050505;       6;;;;;;;
1612;8;2;01720505;      26;       1;       2;      17;       5;       1;  11,5;  88,5
1613;8;2;01740505;       8;;;;;;;
1614;8;2;01750505;      43;       0;       0;      13;      19;      11;    ,0; 100,0
1615;8;2;01760505;      40;       1;       3;      19;      10;       7;  10,0;  90,0
1616;8;2;01770505;      29;       0;       2;       3;      16;       8;   6,9;  93,1
1617;8;2;01780505;      54;       0;       5;      14;      20;      15;   9,3;  90,7
1618;8;2;07100510;      10;       0;       0;       2;       7;       1;    ,0; 100,0
1619;8;2;01810505;      55;       0;       3;      23;      22;       7;   5,5;  94,5
1620;8;2;01820505;      12;       2;       4;       2;       3;       1;  50,0;  50,0
1621;8;2;01850505;      20;       0;       1;       8;       7;       4;   5,0;  95,0
1622;8;2;01860505;      10;       0;       0;       3;       7;       0;    ,0; 100,0
1623;8;2;01870505;       9;;;;;;;
1624;8;2;01890505;      78;       1;       5;      25;      26;      21;   7,7;  92,3
1625;8;2;07170505;      10;       0;       0;       6;       4;       0;    ,0; 100,0
1626;8;2;07120515;      23;       0;       1;      13;       6;       3;   4,3;  95,7
1627;8;2;08320605;      52;       1;       8;      23;      12;       8;  17,3;  82,7
1628;8;2;07150505;      15;       0;       0;       2;       5;       8;    ,0; 100,0
1629;8;2;01970505;      15;       0;       0;       5;       6;       4;    ,0; 100,0
1630;8;2;07200505;       9;;;;;;;
1631;8;2;07250505;      35;       0;       0;      12;      17;       6;    ,0; 100,0
1632;8;2;08520605;      15;       4;       6;       5;       0;       0;  66,7;  33,3
1633;8;2;01980505;      53;       1;       1;      11;      20;      20;   3,8;  96,2
1634;8;2;06600505;      31;       1;       1;       8;       8;      13;   6,5;  93,5
1635;8;2;01990505;      24;       0;       0;       0;       7;      17;    ,0; 100,0
1636;8;2;04440205;      20;       6;       7;       7;       0;       0;  65,0;  35,0
1637;8;2;02010505;      56;       3;      13;      23;      12;       5;  28,6;  71,4
1638;8;2;02040505;      67;       1;       5;      29;      22;      10;   9,0;  91,0
1639;8;2;02070505;      47;       0;       3;       7;      21;      16;   6,4;  93,6
1640;8;2;02070510;      21;       0;       0;       0;      10;      11;    ,0; 100,0
1641;8;2;09150705;       1;;;;;;;
1642;8;2;02090505;      14;       7;       4;       3;       0;       0;  78,6;  21,4
1643;8;2;02110505;       4;;;;;;;
1644;8;2;02120505;      11;       0;       0;       1;       4;       6;    ,0; 100,0
1645;8;2;02150505;       7;;;;;;;
1646;8;2;07350505;       8;;;;;;;
1647;8;2;02170505;       7;;;;;;;
1648;8;2;02100505;      15;       0;       2;       4;       5;       4;  13,3;  86,7
1649;8;2;04060705;       9;;;;;;;
1650;8;2;07300505;      90;       0;       4;      34;      35;      17;   4,4;  95,6
1651;8;2;02140505;      17;       1;       1;       6;       7;       2;  11,8;  88,2
1652;8;2;08530605;       6;;;;;;;
1653;8;2;08510605;      10;       0;       2;       2;       6;       0;  20,0;  80,0
1654;8;2;02180505;      50;       0;       3;      24;      14;       9;   6,0;  94,0
1655;8;2;02190505;      17;       0;       0;       2;      11;       4;    ,0; 100,0
1656;8;2;02200505;      63;       1;       3;      27;      24;       8;   6,3;  93,7
1657;8;2;08550605;      36;       0;      10;      15;      10;       1;  27,8;  72,2
1658;8;2;07400505;      17;       0;       1;       5;       7;       4;   5,9;  94,1
1659;8;2;02260505;       8;;;;;;;
1660;8;2;02270505;       7;;;;;;;
1661;8;2;08600605;      21;       7;       2;      11;       1;       0;  42,9;  57,1
1662;8;2;02290510;      77;       6;      15;      33;      23;       0;  27,3;  72,7
1663;8;2;02310505;      14;       0;       1;       1;       9;       3;   7,1;  92,9
1664;8;2;07450505;      21;       0;       0;      10;       7;       4;    ,0; 100,0
1665;8;2;04940205;      11;       0;       0;       2;       5;       4;    ,0; 100,0
1666;8;2;35060505;      11;       0;       1;       1;       5;       4;   9,1;  90,9
1667;8;2;07500505;      10;       0;       0;       6;       4;       0;    ,0; 100,0
1668;8;2;04790505;       1;;;;;;;
1669;8;2;02360505;      26;       3;       2;      11;       8;       2;  19,2;  80,8
1670;8;2;02360510;       8;;;;;;;
1671;8;2;02390505;       8;;;;;;;
1672;8;2;02390515;      36;       0;       2;      15;      11;       8;   5,6;  94,4
1673;8;2;07530505;       4;;;;;;;
1674;8;2;07780505;      41;       2;       4;      21;       7;       7;  14,6;  85,4
1675;8;2;02430510;      81;       4;       7;      30;      29;      11;  13,6;  86,4
1676;8;2;02430505;      43;       1;       6;      15;      15;       6;  16,3;  83,7
1677;8;2;07550505;      20;       0;       2;       7;       8;       3;  10,0;  90,0
1678;8;2;02460505;      17;       0;       0;       2;       4;      11;    ,0; 100,0
1679;8;2;02480505;      41;       7;       8;      15;       9;       2;  36,6;  63,4
1680;8;2;02510505;      24;       1;       5;      13;       3;       2;  25,0;  75,0
1681;8;2;02520510;      17;       0;       1;       5;       8;       3;   5,9;  94,1
1682;8;2;04840505;      86;      18;      36;      27;       4;       1;  62,8;  37,2
1683;8;2;02580505;      26;       2;       2;      11;       8;       3;  15,4;  84,6
1684;8;2;04850485;      36;       5;      11;      14;       6;       0;  44,4;  55,6
1685;8;2;02610505;      47;       1;       5;      18;      20;       3;  12,8;  87,2
1686;8;2;02620505;      17;       0;       1;       9;       4;       3;   5,9;  94,1
1687;8;2;02640505;      45;       3;       2;      18;      15;       7;  11,1;  88,9
1688;8;2;02660505;      43;       0;       0;       5;       9;      29;    ,0; 100,0
1689;8;2;02710505;      50;       0;       0;       9;      19;      22;    ,0; 100,0
1690;8;2;07600505;      60;       0;       3;      18;      26;      13;   5,0;  95,0
1691;8;2;04740505;       4;;;;;;;
1692;8;2;07630505;      61;       0;       3;      21;      27;      10;   4,9;  95,1
1693;8;2;02740505;      56;       0;       8;      19;      13;      16;  14,3;  85,7
1694;8;2;02780505;      23;       0;       1;       8;      10;       4;   4,3;  95,7
1695;8;2;08290605;       9;;;;;;;
1696;8;2;04880550;       5;;;;;;;
1697;8;2;08720605;      28;       6;       4;      13;       4;       1;  35,7;  64,3
1698;8;2;08760605;      31;       4;       1;      13;       8;       5;  16,1;  83,9
1699;8;2;07670505;       9;;;;;;;
1700;8;2;02810475;      10;       3;       5;       1;       1;       0;  80,0;  20,0
1701;8;2;02810510;       3;;;;;;;
1702;8;2;02810320;      13;       0;       3;       8;       2;       0;  23,1;  76,9
1703;8;2;02810620;      20;       4;      11;       4;       1;       0;  75,0;  25,0
1704;8;2;02810500;      86;       8;      19;      48;      10;       1;  31,4;  68,6
1705;8;2;02810530;      14;       8;       4;       2;       0;       0;  85,7;  14,3
1706;8;2;02810205;      27;       9;       6;       9;       3;       0;  55,6;  44,4
1707;8;2;04410505;      13;       2;       3;       5;       3;       0;  38,5;  61,5
1708;8;2;02840505;      53;       2;       5;      23;      18;       5;  13,2;  86,8
1709;8;2;02850505;      12;       0;       1;       7;       1;       3;   8,3;  91,7
1710;8;2;02900510;      56;       3;      15;      20;      12;       6;  32,1;  67,9
1711;8;2;02910505;      42;       1;       5;       8;      18;      10;  14,3;  85,7
1712;8;2;39020900;       5;;;;;;;
1713;8;2;07700505;      17;       1;       1;       9;       4;       2;  11,8;  88,2
1714;8;2;07700605;       2;;;;;;;
1715;8;2;02930505;      45;       2;       7;      20;      14;       2;  20,0;  80,0
1716;8;2;02950505;      14;       0;       2;       8;       4;       0;  14,3;  85,7
1717;8;2;08780605;       6;;;;;;;
1718;8;2;07730505;       9;;;;;;;
1719;8;2;08790605;      15;       2;       2;      10;       1;       0;  26,7;  73,3
1720;8;2;03040505;       9;;;;;;;
1721;8;2;07750505;      10;       0;       0;       0;       2;       8;    ,0; 100,0
1722;8;2;03050505;      29;       0;       2;      10;      11;       6;   6,9;  93,1
1723;8;2;03070505;      22;       0;       0;       3;       8;      11;    ,0; 100,0
1724;8;2;03080505;       9;;;;;;;
1725;8;2;03100505;       8;;;;;;;
1726;8;2;03140505;       8;;;;;;;
1727;8;2;03150505;      48;       0;       3;       4;      25;      16;   6,3;  93,8
1728;8;2;03160505;       8;;;;;;;
1729;8;2;03170505;       4;;;;;;;
1730;8;2;03220505;       6;;;;;;;
1731;8;2;03230505;      12;       0;       0;       9;       2;       1;    ,0; 100,0
1732;8;2;03320505;      52;       1;       7;      25;      12;       7;  15,4;  84,6
1733;8;2;03210505;      29;       0;       0;       0;       5;      24;    ,0; 100,0
1734;8;2;03250505;      15;       0;       1;       5;       7;       2;   6,7;  93,3
1735;8;2;03260505;     125;       1;       2;      22;      47;      53;   2,4;  97,6
1736;8;2;03300505;      11;       0;       0;       0;       4;       7;    ,0; 100,0
1737;8;2;03310515;       6;;;;;;;
1738;8;2;03350505;      32;       0;       0;       2;      15;      15;    ,0; 100,0
1739;8;2;03360505;      19;       0;       2;       5;      10;       2;  10,5;  89,5
1740;8;2;07800505;      35;       0;       5;       6;      18;       6;  14,3;  85,7
1741;8;2;03420505;      17;       0;       1;       4;       5;       7;   5,9;  94,1
1742;8;2;03430515;       5;;;;;;;
1743;8;2;03440505;      46;       0;       1;       7;      12;      26;   2,2;  97,8
1744;8;2;03460505;      15;       1;       3;       4;       6;       1;  26,7;  73,3
1745;8;2;03470505;      34;       0;       1;      16;      13;       4;   2,9;  97,1
1746;8;2;03480503;      18;       2;       3;       5;       5;       3;  27,8;  72,2
1747;8;2;03480512;      27;       2;       3;       8;      11;       3;  18,5;  81,5
1748;8;2;03480515;      35;      10;      20;       4;       1;       0;  85,7;  14,3
1749;8;2;03480520;      15;       2;       2;       4;       4;       3;  26,7;  73,3
1750;8;2;03480285;      15;       5;       3;       6;       1;       0;  53,3;  46,7
1751;8;2;03480605;      18;       0;       5;       6;       6;       1;  27,8;  72,2
1752;9;2;04120530;       7;;;;;;;
1753;9;2;06000505;     101;       0;       1;      13;      34;      53;   1,0;  99,0
1754;9;2;04300305;      15;       0;       1;       7;       7;       0;   6,7;  93,3
1755;9;2;00050505;       5;;;;;;;
1756;9;2;00070505;      14;       1;       2;       8;       1;       2;  21,4;  78,6
1757;9;2;06050505;      27;       0;       6;       9;       8;       4;  22,2;  77,8
1758;9;2;00090505;      77;       0;       2;      11;      34;      30;   2,6;  97,4
1759;9;2;00100505;      81;       0;       6;      21;      23;      31;   7,4;  92,6
1760;9;2;06100505;      14;       1;       7;       4;       2;       0;  57,1;  42,9
1761;9;2;00140505;      16;       0;       0;       4;       4;       8;    ,0; 100,0
1762;9;2;00160505;       1;;;;;;;
1763;9;2;00170505;      12;       0;       5;       7;       0;       0;  41,7;  58,3
1764;9;2;06160505;       8;;;;;;;
1765;9;2;00200505;      32;       9;      12;       7;       3;       1;  65,6;  34,4
1766;9;2;00230505;      20;       0;       1;       1;       3;      15;   5,0;  95,0
1767;9;2;00250505;       1;;;;;;;
1768;9;2;00260505;      92;       7;       7;      18;      26;      34;  15,2;  84,8
1769;9;2;06180505;       6;;;;;;;
1770;9;2;00300505;      36;       2;      17;      12;       4;       1;  52,8;  47,2
1771;9;2;00310505;      54;       0;      24;      25;       3;       2;  44,4;  55,6
1772;9;2;08050605;       3;;;;;;;
1773;9;2;00350541;       4;;;;;;;
1774;9;2;00350558;      24;       2;      12;      10;       0;       0;  58,3;  41,7
1775;9;2;00350545;      44;       1;      13;       9;      11;      10;  31,8;  68,2
1776;9;2;00350560;     174;      10;      22;      57;      40;      45;  18,4;  81,6
1777;9;2;00350505;      16;       0;       1;       1;       3;      11;   6,3;  93,8
1778;9;2;00350530;       2;;;;;;;
1779;9;2;00350540;      21;       1;       3;      10;       5;       2;  19,0;  81,0
1780;9;2;00350655;       1;;;;;;;
1781;9;2;00350549;      41;       4;       9;      22;       1;       5;  31,7;  68,3
1782;9;2;00350542;      15;       0;       1;       8;       3;       3;   6,7;  93,3
1783;9;2;00350575;      49;       6;      11;       8;       8;      16;  34,7;  65,3
1784;9;2;04490305;      10;       1;       3;       3;       2;       1;  40,0;  60,0
1785;9;2;04160305;      13;       0;       1;       5;       2;       5;   7,7;  92,3
1786;9;2;00400505;      44;       0;       6;      17;      14;       7;  13,6;  86,4
1787;9;2;00440505;      18;       1;       6;       4;       5;       2;  38,9;  61,1
1788;9;2;04280305;      30;       0;       3;       8;      11;       8;  10,0;  90,0
1789;9;2;00460505;     140;       1;       8;      35;      48;      48;   6,4;  93,6
1790;9;2;00480505;       6;;;;;;;
1791;9;2;00490506;      83;       1;       2;      18;      23;      39;   3,6;  96,4
1792;9;2;00500505;      19;       0;       3;       7;       5;       4;  15,8;  84,2
1793;9;2;06350505;       7;;;;;;;
1794;9;2;00560505;      26;       2;       9;      10;       5;       0;  42,3;  57,7
1795;9;2;00570505;      31;       0;       4;       6;       9;      12;  12,9;  87,1
1796;9;2;00610510;       7;;;;;;;
1797;9;2;00610505;       7;;;;;;;
1798;9;2;00640505;       1;;;;;;;
1799;9;2;00650505;      11;       0;       1;       6;       4;       0;   9,1;  90,9
1800;9;2;06400505;      68;       0;       1;      12;      25;      30;   1,5;  98,5
1801;9;2;00710505;       7;;;;;;;
1802;9;2;00720505;      12;       2;       7;       2;       0;       1;  75,0;  25,0
1803;9;2;00730505;      20;       0;       4;       6;       7;       3;  20,0;  80,0
1804;9;2;06450505;       1;;;;;;;
1805;9;2;06500505;       1;;;;;;;
1806;9;2;06550505;      28;       0;       0;       3;      12;      13;    ,0; 100,0
1807;9;2;00790505;      15;       3;       5;       2;       4;       1;  53,3;  46,7
1808;9;2;06580505;      18;       0;       3;       7;       8;       0;  16,7;  83,3
1809;9;2;00820505;      44;       0;       3;      21;      14;       6;   6,8;  93,2
1810;9;2;00870505;       4;;;;;;;
1811;9;2;00880505;      11;       0;       0;       7;       2;       2;    ,0; 100,0
1812;9;2;04520505;       1;;;;;;;
1813;9;2;00930505;      62;       9;      11;      18;      13;      11;  32,3;  67,7
1814;9;2;04100205;      84;       2;      13;      27;      24;      18;  17,9;  82,1
1815;9;2;00950505;       1;;;;;;;
1816;9;2;00960505;      21;       1;       4;       7;       7;       2;  23,8;  76,2
1817;9;2;00970505;      20;       1;       4;       8;       5;       2;  25,0;  75,0
1818;9;2;00990505;      37;       0;       3;      22;      10;       2;   8,1;  91,9
1819;9;2;04460550;      25;       0;       8;      10;       6;       1;  32,0;  68,0
1820;9;2;01000515;     118;       2;       7;      32;      52;      25;   7,6;  92,4
1821;9;2;04780505;       5;;;;;;;
1822;9;2;01010505;      62;       3;      17;      36;       5;       1;  32,3;  67,7
1823;9;2;06650505;      19;       1;       1;       6;       9;       2;  10,5;  89,5
1824;9;2;01050505;       1;;;;;;;
1825;9;2;01070505;       1;;;;;;;
1826;9;2;01100505;       7;;;;;;;
1827;9;2;01140505;       3;;;;;;;
1828;9;2;06730505;       5;;;;;;;
1829;9;2;06750505;      54;       1;       3;      23;      15;      12;   7,4;  92,6
1830;9;2;06800505;       4;;;;;;;
1831;9;2;06830505;      13;       0;       0;       5;       7;       1;    ,0; 100,0
1832;9;2;01220505;      30;       0;       3;      14;      10;       3;  10,0;  90,0
1833;9;2;01250505;      20;       0;       0;       0;       6;      14;    ,0; 100,0
1834;9;2;01280505;      31;       3;       7;       8;       8;       5;  32,3;  67,7
1835;9;2;01310505;     101;       2;       5;      42;      34;      18;   6,9;  93,1
1836;9;2;01360505;      28;       0;       2;      10;      10;       6;   7,1;  92,9
1837;9;2;01370505;       7;;;;;;;
1838;9;2;01380505;       3;;;;;;;
1839;9;2;01390505;      25;       0;       1;       6;      12;       6;   4,0;  96,0
1840;9;2;01410505;      21;       0;       3;      12;       5;       1;  14,3;  85,7
1841;9;2;01420505;       2;;;;;;;
1842;9;2;04350305;       1;;;;;;;
1843;9;2;01440505;       3;;;;;;;
1844;9;2;04290010;      43;       2;       9;      16;      12;       4;  25,6;  74,4
1845;9;2;06900505;      29;       0;       3;      13;       8;       5;  10,3;  89,7
1846;9;2;01490515;     148;       1;       9;      47;      49;      42;   6,8;  93,2
1847;9;2;01520505;       7;;;;;;;
1848;9;2;01550505;     122;       0;       1;      12;      35;      74;    ,8;  99,2
1849;9;2;06950505;      35;       0;       5;      10;      12;       8;  14,3;  85,7
1850;9;2;01580505;      22;       1;      11;       8;       2;       0;  54,5;  45,5
1851;9;2;01590505;      31;       0;       3;      12;       8;       8;   9,7;  90,3
1852;9;2;01600505;       4;;;;;;;
1853;9;2;01630505;      22;       4;       3;       1;       7;       7;  31,8;  68,2
1854;9;2;01630510;      27;       1;       1;       7;       9;       9;   7,4;  92,6
1855;9;2;01640505;      45;       9;      15;      15;       4;       2;  53,3;  46,7
1856;9;2;04680505;       2;;;;;;;
1857;9;2;01650505;       7;;;;;;;
1858;9;2;06980510;      34;       0;       6;      13;       7;       8;  17,6;  82,4
1859;9;2;01670505;      13;       0;       1;       9;       2;       1;   7,7;  92,3
1860;9;2;01680505;      23;       1;       3;       9;       7;       3;  17,4;  82,6
1861;9;2;01700505;      11;       0;       3;       5;       2;       1;  27,3;  72,7
1862;9;2;01710505;      21;       0;       3;       9;       5;       4;  14,3;  85,7
1863;9;2;07000505;      18;       0;       4;       8;       4;       2;  22,2;  77,8
