"id";"subject_id";"hierarchy_level";"School Code";"Tests Taken";"Score=1";"Score=2";"Score=3";"Score=4";"Score=5";"% Score 1-2";"% Score 3-5"
3428;27;2;7450505;18;6;2;7;3;0;44.4;55.6
3432;27;2;2360505;21;8;4;5;2;2;57.1;42.9
3433;27;2;2360510;16;9;5;1;0;1;87.5;12.5
3434;27;2;2390505;38;2;11;7;8;10;34.2;65.8
3435;27;2;2390515;53;13;13;13;11;3;49.1;50.9
3437;27;2;7530505;22;12;2;5;1;2;63.6;36.4
3438;27;2;7780505;18;3;3;4;5;3;33.3;66.7
3439;27;2;2430510;56;3;5;15;19;14;14.3;85.7
3440;27;2;2430505;77;32;30;10;3;2;80.5;19.5
3442;27;2;2440505;31;17;6;5;1;2;74.2;25.8
3443;27;2;2460505;45;5;7;15;10;8;26.7;73.3
3444;27;2;2480505;25;6;6;7;3;3;48.0;52.0
3445;27;2;2510505;33;4;13;12;2;2;51.5;48.5
3446;27;2;2520510;40;10;26;4;0;0;90.0;10.0
3447;27;2;4840505;131;101;15;12;2;1;88.5;11.5
3448;27;2;4850485;28;10;10;5;2;1;71.4;28.6
3449;27;2;2610505;54;14;13;7;12;8;50.0;50.0
3450;27;2;2620505;28;6;9;3;6;4;53.6;46.4
3451;27;2;2640505;45;3;6;21;6;9;20.0;80.0
3452;27;2;2650505;31;7;6;14;1;3;41.9;58.1
3453;27;2;2660505;79;9;11;22;15;22;25.3;74.7
3454;27;2;2710505;52;2;10;17;11;12;23.1;76.9
3455;27;2;7600505;57;8;14;14;10;11;38.6;61.4
3237;26;2;7630505;11;0;0;3;4;4;0.0;100.0
3457;27;2;7630505;31;2;6;7;8;8;25.8;74.2
3458;27;2;2740505;116;44;37;20;7;8;69.8;30.2
3461;27;2;7670505;26;10;7;3;3;3;65.4;34.6
3462;27;2;2810510;11;2;5;3;1;0;63.6;36.4
3465;27;2;2810500;50;30;12;6;2;0;84.0;16.0
3466;27;2;2810530;15;14;1;0;0;0;100.0;0.0
3467;27;2;4410505;11;2;2;2;4;1;36.4;63.6
3468;27;2;2840505;41;12;12;7;6;4;58.5;41.5
3469;27;2;2850505;24;2;4;8;7;3;25.0;75.0
3470;27;2;2900510;14;1;6;5;0;2;50.0;50.0
3471;27;2;2910505;49;4;14;14;12;5;36.7;63.3
3472;27;2;2920505;25;4;9;6;5;1;52.0;48.0
3474;27;2;7700505;35;2;4;11;11;7;17.1;82.9
3476;27;2;2930505;29;4;8;9;3;5;41.4;58.6
3477;27;2;2950505;22;0;0;9;3;10;0.0;100.0
3478;27;2;8780605;22;11;9;1;1;0;90.9;9.1
3479;27;2;7730505;24;1;8;5;6;4;37.5;62.5
3480;27;2;3010505;18;1;7;4;2;4;44.4;55.6
3482;27;2;7750505;89;3;10;24;27;25;14.6;85.4
3483;27;2;3050505;40;2;8;11;10;9;25.0;75.0
3484;27;2;3070505;41;0;2;10;11;18;4.9;95.1
3485;27;2;3080505;94;17;37;21;11;8;57.4;42.6
3486;27;2;3140505;14;1;3;3;3;4;28.6;71.4
3487;27;2;3150505;42;0;1;4;18;19;2.4;97.6
3488;27;2;3170505;34;0;1;3;9;21;2.9;97.1
3491;27;2;3320505;21;7;3;6;4;1;47.6;52.4
3492;27;2;3210505;30;0;0;11;13;6;0.0;100.0
3493;27;2;3250505;62;34;17;6;5;0;82.3;17.7
3494;27;2;3260505;134;5;9;41;47;32;10.4;89.6
3495;27;2;3300505;119;15;24;29;22;29;32.8;67.2
3497;27;2;3350505;103;1;28;28;15;31;28.2;71.8
3498;27;2;3360505;66;13;18;18;11;6;47.0;53.0
3499;27;2;7800505;42;11;14;6;9;2;59.5;40.5
3500;27;2;3420505;34;3;8;7;8;8;32.4;67.6
3502;27;2;3440505;66;0;3;11;21;31;4.5;95.5
3503;27;2;3460505;46;17;20;6;3;0;80.4;19.6
3504;27;2;3470505;38;7;10;14;6;1;44.7;55.3
3505;27;2;3480503;28;22;0;3;3;0;78.6;21.4
3506;27;2;3480350;13;12;0;0;1;0;92.3;7.7
3507;27;2;3480512;18;10;4;3;1;0;77.8;22.2
3508;27;2;3480515;22;21;1;0;0;0;100.0;0.0
3510;27;2;3480605;24;8;4;5;5;2;50.0;50.0
3512;28;2;6050505;45;1;4;15;22;3;11.1;88.9
3513;28;2;6100505;19;1;3;4;5;6;21.1;78.9
3514;28;2;6150505;22;3;4;6;6;3;31.8;68.2
3515;28;2;160505;72;9;16;26;18;3;34.7;65.3
3516;28;2;200505;73;11;27;22;10;3;52.1;47.9
3518;28;2;260505;123;0;1;8;41;73;0.8;99.2
3520;28;2;300505;38;0;4;9;16;9;10.5;89.5
3523;28;2;350545;154;10;47;64;25;8;37.0;63.0
3524;28;2;350560;320;3;25;76;102;114;8.8;91.3
3525;28;2;350575;124;5;37;44;32;6;33.9;66.1
3526;28;2;9100705;15;1;4;4;5;1;33.3;66.7
3527;28;2;440505;60;9;30;13;6;2;65.0;35.0
3529;28;2;480505;52;0;4;10;16;22;7.7;92.3
3530;28;2;490506;30;1;0;4;6;19;3.3;96.7
3531;28;2;8150605;18;1;9;5;3;0;55.6;44.4
3532;28;2;570505;37;2;10;9;11;5;32.4;67.6
3533;28;2;610510;33;4;9;8;11;1;39.4;60.6
3534;28;2;610505;16;2;2;7;3;2;25.0;75.0
3536;28;2;720505;23;0;1;3;14;5;4.3;95.7
3537;28;2;820505;110;0;6;37;34;33;5.5;94.5
3538;28;2;880505;36;1;8;13;12;2;25.0;75.0
3539;28;2;930505;47;4;17;18;7;1;44.7;55.3
3540;28;2;4100205;78;11;19;37;8;3;38.5;61.5
3541;28;2;940505;22;1;4;6;7;4;22.7;77.3
3543;28;2;6700505;11;0;0;1;1;9;0.0;100.0
3549;28;2;1220505;57;0;2;20;24;11;3.5;96.5
3551;28;2;1310505;15;0;0;0;0;15;0.0;100.0
3552;28;2;1370505;19;7;4;6;2;0;57.9;42.1
3554;28;2;1380505;25;0;2;10;7;6;8.0;92.0
3555;28;2;1390505;19;0;0;4;4;11;0.0;100.0
3558;28;2;4290010;53;6;19;21;7;0;47.2;52.8
3559;28;2;6900505;132;3;18;28;49;34;15.9;84.1
3561;28;2;1530505;25;0;1;7;13;4;4.0;96.0
3562;28;2;1550505;154;1;3;17;44;89;2.6;97.4
3563;28;2;35140305;41;24;9;4;3;1;80.5;19.5
3566;28;2;1650505;52;0;9;23;14;6;17.3;82.7
3567;28;2;7000505;48;1;13;11;15;8;29.2;70.8
3568;28;2;4690505;41;5;15;17;4;0;48.8;51.2
3569;28;2;1740505;19;0;2;9;4;4;10.5;89.5
3570;28;2;1850505;42;2;8;21;7;4;23.8;76.2
3571;28;2;1980505;18;0;2;4;5;7;11.1;88.9
3575;28;2;2110505;26;1;1;7;8;9;7.7;92.3
3576;28;2;2120505;45;0;8;12;13;12;17.8;82.2
3578;28;2;2170505;47;0;6;8;19;14;12.8;87.2
3579;28;2;2100505;38;0;6;14;9;9;15.8;84.2
3580;28;2;7300505;83;1;9;12;26;35;12.0;88.0
3583;28;2;2290510;72;2;22;20;18;10;33.3;66.7
3584;28;2;2360505;27;1;11;8;4;3;44.4;55.6
3585;28;2;7780505;22;0;0;3;10;9;0.0;100.0
3587;28;2;2480505;23;3;5;9;5;1;34.8;65.2
3588;28;2;4840505;113;67;26;18;2;0;82.3;17.7
3589;28;2;4850485;23;3;4;8;5;3;30.4;69.6
3590;28;2;2610505;26;0;2;12;7;5;7.7;92.3
3591;28;2;2620505;12;0;0;6;5;1;0.0;100.0
3592;28;2;7630505;45;0;2;13;22;8;4.4;95.6
3593;28;2;2740505;73;9;18;13;14;19;37.0;63.0
3595;28;2;4880550;21;1;5;7;7;1;28.6;71.4
3596;28;2;2770515;20;7;5;7;1;0;60.0;40.0
3597;28;2;2810500;19;6;7;4;2;0;68.4;31.6
3598;28;2;2840505;43;1;5;16;14;7;14.0;86.0
3600;28;2;2950505;30;0;3;10;6;11;10.0;90.0
3601;28;2;7750505;62;0;3;8;21;30;4.8;95.2
3604;28;2;3220505;13;1;0;3;4;5;7.7;92.3
3605;28;2;3250505;23;1;3;10;5;4;17.4;82.6
3606;28;2;3300505;88;0;6;14;32;36;6.8;93.2
3607;28;2;3350505;50;0;0;11;14;25;0.0;100.0
3608;28;2;3420505;27;0;0;6;10;11;0.0;100.0
3610;28;2;3480520;17;2;3;7;3;2;29.4;70.6
3611;28;2;3480605;23;5;3;6;6;3;34.8;65.2
3612;29;2;50505;24;2;2;5;10;5;16.7;83.3
3613;29;2;100505;71;8;5;12;17;29;18.3;81.7
3615;29;2;200505;34;10;3;2;14;5;38.2;61.8
3618;29;2;350507;13;9;4;0;0;0;100.0;0.0
3619;29;2;350545;154;61;40;37;12;4;65.6;34.4
3621;29;2;400505;74;0;0;5;13;56;0.0;100.0
3622;29;2;460505;56;1;2;7;21;25;5.4;94.6
3625;29;2;720505;15;1;3;2;2;7;26.7;73.3
3626;29;2;6450505;25;11;2;5;5;2;52.0;48.0
3627;29;2;950505;70;18;15;16;12;9;47.1;52.9
3628;29;2;960505;105;9;18;23;26;29;25.7;74.3
3631;29;2;1030505;12;4;2;4;2;0;50.0;50.0
3632;29;2;4990305;19;2;2;4;5;6;21.1;78.9
3633;29;2;1250505;36;1;4;6;11;14;13.9;86.1
3634;29;2;6030505;33;18;10;4;1;0;84.8;15.2
3636;29;2;1550505;21;0;1;1;2;17;4.8;95.2
3637;29;2;35140305;35;25;1;6;3;0;74.3;25.7
3638;29;2;7050505;33;0;2;10;7;14;6.1;93.9
3641;29;2;1820505;23;6;3;8;2;4;39.1;60.9
3642;29;2;1870505;35;6;4;8;9;8;28.6;71.4
3643;29;2;1980505;23;4;2;3;8;6;26.1;73.9
3644;29;2;2010505;18;1;6;3;3;5;38.9;61.1
3647;29;2;2090505;31;22;3;4;2;0;80.6;19.4
3648;29;2;7300505;72;7;6;19;25;15;18.1;81.9
3649;29;2;2360505;31;12;7;3;7;2;61.3;38.7
3650;29;2;2360510;25;16;7;2;0;0;92.0;8.0
3652;29;2;2640505;30;2;5;6;9;8;23.3;76.7
3653;29;2;2710505;77;7;6;14;17;33;16.9;83.1
3656;29;2;2900510;22;5;8;3;4;2;59.1;40.9
3659;29;2;2930505;62;27;10;12;8;5;59.7;40.3
3660;29;2;8780605;37;11;6;10;6;4;45.9;54.1
3661;29;2;3050505;43;25;8;7;3;0;76.7;23.3
3662;29;2;3080505;11;4;2;0;4;1;54.5;45.5
3665;29;2;3320505;32;13;5;7;5;2;56.3;43.8
3669;29;2;3470505;19;5;2;4;4;4;36.8;63.2
3670;29;2;3480503;48;22;12;6;7;1;70.8;29.2
3672;29;2;3480512;67;60;4;1;1;1;95.5;4.5
3673;29;2;3480515;23;15;2;3;2;1;73.9;26.1
3674;29;2;3480520;49;7;8;11;8;15;30.6;69.4
3676;30;2;6000505;142;5;12;25;46;54;12.0;88.0
3677;30;2;4300305;34;8;5;4;10;7;38.2;61.8
3678;30;2;50505;53;11;11;15;10;6;41.5;58.5
3679;30;2;70505;16;0;0;3;3;10;0.0;100.0
3680;30;2;90505;147;19;17;24;56;31;24.5;75.5
3681;30;2;100505;64;3;7;10;26;18;15.6;84.4
3682;30;2;140505;41;2;1;8;15;15;7.3;92.7
3683;30;2;4910550;10;8;1;1;0;0;90.0;10.0
3684;30;2;160505;113;53;23;17;18;2;67.3;32.7
3685;30;2;170505;34;13;6;4;8;3;55.9;44.1
3686;30;2;200505;55;23;12;10;10;0;63.6;36.4
3687;30;2;230505;29;6;5;7;7;4;37.9;62.1
3688;30;2;260505;129;2;8;29;31;59;7.8;92.2
3689;30;2;6200505;15;3;4;5;2;1;46.7;53.3
3690;30;2;300505;46;13;5;15;7;6;39.1;60.9
3691;30;2;310505;71;32;11;17;8;3;60.6;39.4
3692;30;2;8050605;85;29;20;20;10;6;57.6;42.4
3694;30;2;350560;122;2;9;19;60;32;9.0;91.0
3696;30;2;350515;13;11;1;1;0;0;92.3;7.7
3698;30;2;350542;27;26;0;0;0;1;96.3;3.7
3699;30;2;350575;104;51;17;19;15;2;65.4;34.6
3700;30;2;4110305;10;10;0;0;0;0;100.0;0.0
3702;30;2;400505;112;3;8;34;38;29;9.8;90.2
3703;30;2;6250505;51;21;7;12;6;5;54.9;45.1
3707;30;2;490506;26;3;1;8;9;5;15.4;84.6
3708;30;2;500505;26;5;4;8;6;3;34.6;65.4
3709;30;2;520405;34;15;9;5;2;3;70.6;29.4
3711;30;2;560505;57;12;16;15;6;8;49.1;50.9
3712;30;2;640505;28;14;4;5;2;3;64.3;35.7
3713;30;2;650505;15;6;3;4;1;1;60.0;40.0
3714;30;2;6400505;19;3;1;7;5;3;21.1;78.9
3715;30;2;710505;26;6;5;7;6;2;42.3;57.7
3716;30;2;720505;57;1;0;12;28;16;1.8;98.2
3717;30;2;730505;45;15;6;15;8;1;46.7;53.3
3718;30;2;6450505;27;12;5;5;5;0;63.0;37.0
3719;30;2;6500505;33;9;10;9;4;1;57.6;42.4
3722;30;2;790505;12;5;3;3;1;0;66.7;33.3
3724;30;2;820505;75;37;7;18;9;4;58.7;41.3
3725;30;2;870505;66;15;10;14;18;9;37.9;62.1
3726;30;2;860505;21;4;5;5;3;4;42.9;57.1
3727;30;2;880505;50;6;2;14;17;11;16.0;84.0
3729;30;2;4100205;50;38;5;5;2;0;86.0;14.0
3730;30;2;960505;42;6;2;14;11;9;19.0;81.0
3463;27;2;2810320;19;14;5;0;0;0;100.0;0.0
3731;30;2;970505;16;11;2;3;0;0;81.3;18.8
3732;30;2;990505;50;2;8;16;13;11;20.0;80.0
3733;30;2;4460550;33;13;6;8;4;2;57.6;42.4
3734;30;2;1000515;71;7;8;12;21;23;21.1;78.9
3735;30;2;1010505;116;16;12;39;31;18;24.1;75.9
3736;30;2;6650505;105;7;13;23;35;27;19.0;81.0
3737;30;2;1050505;17;0;4;4;6;3;23.5;76.5
3740;30;2;6750505;60;7;5;21;22;5;20.0;80.0
3741;30;2;4990305;19;7;6;2;3;1;68.4;31.6
3742;30;2;6800505;33;6;4;4;10;9;30.3;69.7
3743;30;2;1220505;58;6;9;17;20;6;25.9;74.1
3744;30;2;1360505;50;7;4;11;19;9;22.0;78.0
3745;30;2;6030505;12;6;3;2;1;0;75.0;25.0
3746;30;2;1380505;50;16;6;14;10;4;44.0;56.0
3747;30;2;1390505;190;5;7;31;52;95;6.3;93.7
3748;30;2;1410505;27;5;3;6;5;8;29.6;70.4
3750;30;2;1440505;35;1;2;8;13;11;8.6;91.4
3751;30;2;4290010;16;11;3;2;0;0;87.5;12.5
3752;30;2;6900505;51;22;12;9;5;3;66.7;33.3
3753;30;2;1490515;46;45;1;0;0;0;100.0;0.0
3756;30;2;1530505;24;7;3;5;8;1;41.7;58.3
3757;30;2;1550505;165;9;15;24;54;63;14.5;85.5
3758;30;2;6950505;46;6;5;11;18;6;23.9;76.1
3759;30;2;1580505;44;8;3;10;14;9;25.0;75.0
3761;30;2;1600505;23;7;6;1;6;3;56.5;43.5
3763;30;2;1630505;28;21;4;3;0;0;89.3;10.7
3764;30;2;1630510;77;62;7;6;2;0;89.6;10.4
3765;30;2;1640505;97;26;16;18;23;14;43.3;56.7
3766;30;2;1650505;54;24;8;8;9;5;59.3;40.7
3767;30;2;6980510;32;0;1;7;15;9;3.1;96.9
3768;30;2;1670505;82;16;20;20;24;2;43.9;56.1
3769;30;2;1700505;26;15;4;5;2;0;73.1;26.9
3770;30;2;1710505;61;9;11;16;17;8;32.8;67.2
3771;30;2;7050505;37;4;3;6;15;9;18.9;81.1
3772;30;2;1720505;27;14;3;6;4;0;63.0;37.0
3774;30;2;1750505;87;27;13;16;18;13;46.0;54.0
3775;30;2;1760505;58;15;8;17;10;8;39.7;60.3
3776;30;2;1770505;79;10;10;12;15;32;25.3;74.7
3778;30;2;7100510;46;6;8;7;14;11;30.4;69.6
3779;30;2;1810505;95;25;10;31;20;9;36.8;63.2
3780;30;2;1820505;16;10;3;0;2;1;81.3;18.8
3781;30;2;1850505;55;24;4;16;10;1;50.9;49.1
3782;30;2;1860505;19;4;2;6;5;2;31.6;68.4
3783;30;2;1870505;30;16;4;5;4;1;66.7;33.3
3784;30;2;1890505;112;38;22;20;22;10;53.6;46.4
3785;30;2;7120515;34;17;6;8;3;0;67.6;32.4
3786;30;2;7150505;33;8;3;4;11;7;33.3;66.7
3787;30;2;7200505;16;4;3;6;3;0;43.8;56.3
3788;30;2;7250505;113;20;9;18;40;26;25.7;74.3
3789;30;2;1980505;107;4;7;21;41;34;10.3;89.7
3790;30;2;6600505;42;2;5;11;15;9;16.7;83.3
3791;30;2;1990505;177;13;27;46;43;48;22.6;77.4
3792;30;2;2010505;33;8;5;7;7;6;39.4;60.6
3793;30;2;2040505;24;2;2;7;6;7;16.7;83.3
3794;30;2;2070505;141;7;9;20;52;53;11.3;88.7
3795;30;2;2070510;123;8;6;25;44;40;11.4;88.6
3796;30;2;2090505;18;17;0;0;1;0;94.4;5.6
3797;30;2;2120505;78;12;10;16;20;20;28.2;71.8
3798;30;2;7350505;14;2;3;4;4;1;35.7;64.3
3799;30;2;2170505;29;1;6;5;11;6;24.1;75.9
3800;30;2;2100505;22;3;2;9;8;0;22.7;77.3
3801;30;2;7300505;74;10;7;16;16;25;23.0;77.0
3802;30;2;2140505;23;11;4;4;2;2;65.2;34.8
3803;30;2;8530605;10;7;2;1;0;0;90.0;10.0
3804;30;2;2180505;59;2;8;18;18;13;16.9;83.1
3805;30;2;2190505;45;2;5;10;16;12;15.6;84.4
3806;30;2;2200505;38;18;7;10;3;0;65.8;34.2
3807;30;2;7400505;50;26;8;9;7;0;68.0;32.0
3809;30;2;8600605;35;17;13;3;2;0;85.7;14.3
3810;30;2;2290510;16;4;2;1;3;6;37.5;62.5
3811;30;2;2310505;80;16;12;21;21;10;35.0;65.0
3812;30;2;7450505;48;12;5;9;17;5;35.4;64.6
3813;30;2;35060505;16;4;2;3;4;3;37.5;62.5
3814;30;2;2360505;23;6;7;4;6;0;56.5;43.5
3815;30;2;2360510;34;18;2;7;5;2;58.8;41.2
3816;30;2;2390505;50;9;5;15;15;6;28.0;72.0
3817;30;2;2390515;68;13;15;15;15;10;41.2;58.8
3819;30;2;7780505;21;3;1;7;8;2;19.0;81.0
3820;30;2;2430510;121;38;16;33;24;10;44.6;55.4
3821;30;2;2430505;57;12;12;17;10;6;42.1;57.9
3822;30;2;2440505;17;14;1;1;1;0;88.2;11.8
3823;30;2;2480505;31;22;3;1;4;1;80.6;19.4
3824;30;2;2510505;25;19;4;1;1;0;92.0;8.0
3826;30;2;2580505;61;36;5;6;11;3;67.2;32.8
3827;30;2;4850485;57;32;8;6;8;3;70.2;29.8
3828;30;2;2610505;36;8;5;9;10;4;36.1;63.9
3829;30;2;2620505;38;21;3;6;3;5;63.2;36.8
3830;30;2;2640505;64;9;9;10;26;10;28.1;71.9
3831;30;2;2650505;47;29;10;5;3;0;83.0;17.0
3832;30;2;2660505;67;4;3;9;27;24;10.4;89.6
3833;30;2;2710505;117;4;6;11;44;52;8.5;91.5
3834;30;2;7600505;73;17;14;22;13;7;42.5;57.5
3835;30;2;7630505;76;8;9;26;24;9;22.4;77.6
3836;30;2;2740505;43;5;9;14;12;3;32.6;67.4
3837;30;2;2780505;36;6;4;6;12;8;27.8;72.2
3838;30;2;8290605;12;5;2;4;0;1;58.3;41.7
3842;30;2;2810620;18;17;0;1;0;0;94.4;5.6
3843;30;2;2810500;29;15;7;5;1;1;75.9;24.1
3844;30;2;2810530;11;11;0;0;0;0;100.0;0.0
3845;30;2;4410505;20;20;0;0;0;0;100.0;0.0
3846;30;2;2840505;11;7;1;3;0;0;72.7;27.3
3847;30;2;2900510;20;7;5;1;6;1;60.0;40.0
3848;30;2;2910505;66;26;10;16;8;6;54.5;45.5
3852;30;2;2930505;114;62;19;16;14;3;71.1;28.9
3853;30;2;2950505;58;4;4;14;15;21;13.8;86.2
3854;30;2;7750505;35;1;0;2;13;19;2.9;97.1
3855;30;2;3050505;57;29;11;10;7;0;70.2;29.8
3856;30;2;3070505;57;2;1;8;23;23;5.3;94.7
3857;30;2;3080505;88;30;16;20;10;12;52.3;47.7
3859;30;2;3140505;25;3;2;7;10;3;20.0;80.0
3861;30;2;3160505;15;5;2;4;3;1;46.7;53.3
3862;30;2;3170505;100;5;4;22;35;34;9.0;91.0
3863;30;2;3320505;55;12;7;15;11;10;34.5;65.5
3864;30;2;3210505;56;2;7;12;21;14;16.1;83.9
3865;30;2;3260505;153;3;9;18;51;72;7.8;92.2
3866;30;2;3300505;55;1;1;13;23;17;3.6;96.4
3867;30;2;3350505;104;3;5;30;42;24;7.7;92.3
3868;30;2;3360505;75;9;6;15;24;21;20.0;80.0
3869;30;2;7800505;61;4;8;15;19;15;19.7;80.3
3870;30;2;3420505;49;13;11;12;9;4;49.0;51.0
3871;30;2;3440505;104;10;12;27;36;19;21.2;78.8
3872;30;2;3460505;67;56;4;5;2;0;89.6;10.4
3873;30;2;3470505;106;70;13;13;8;2;78.3;21.7
3874;30;2;3480503;62;46;6;4;4;2;83.9;16.1
3875;30;2;3480512;27;4;5;9;9;0;33.3;66.7
3877;30;2;3480520;37;24;8;2;2;1;86.5;13.5
3879;31;1;10505;35;13;10;8;2;2;65.7;34.3
3880;31;1;4120530;35;30;2;2;0;1;91.4;8.6
3881;31;1;6000505;341;6;15;24;89;207;6.2;93.8
3882;31;1;4300305;124;1;11;25;31;56;9.7;90.3
3883;31;1;50505;81;23;19;27;5;7;51.9;48.1
3884;31;1;70505;24;2;5;9;5;3;29.2;70.8
3885;31;1;6050505;68;5;17;16;15;15;32.4;67.6
3886;31;1;90505;164;3;4;28;46;83;4.3;95.7
3887;31;1;100505;326;8;38;78;107;95;14.1;85.9
3888;31;1;6100505;37;8;9;13;4;3;45.9;54.1
3889;31;1;140505;125;5;9;22;29;60;11.2;88.8
3890;31;1;8010605;38;16;12;6;3;1;73.7;26.3
3892;31;1;4910550;16;12;3;1;0;0;93.8;6.3
3893;31;1;160505;122;37;35;27;19;4;59.0;41.0
3894;31;1;170505;80;15;23;26;8;8;47.5;52.5
3895;31;1;180510;11;3;6;1;1;0;81.8;18.2
3896;31;1;6160505;35;7;8;9;6;5;42.9;57.1
3897;31;1;200505;113;36;37;20;14;6;64.6;35.4
3898;31;1;230505;177;6;22;36;49;64;15.8;84.2
3899;31;1;240505;23;0;2;8;5;8;8.7;91.3
3900;31;1;250505;45;28;9;8;0;0;82.2;17.8
3901;31;1;260505;242;1;15;42;62;122;6.6;93.4
3904;31;1;6200505;53;7;17;17;8;4;45.3;54.7
3905;31;1;300505;101;30;32;26;9;4;61.4;38.6
3906;31;1;310505;141;61;21;30;17;12;58.2;41.8
3907;31;1;8050605;66;25;14;15;10;2;59.1;40.9
3908;31;1;6220505;10;2;3;0;4;1;50.0;50.0
3910;31;1;350541;19;18;0;1;0;0;94.7;5.3
3911;31;1;350546;17;15;1;1;0;0;94.1;5.9
3912;31;1;350558;35;31;3;1;0;0;97.1;2.9
3913;31;1;350507;17;9;3;4;1;0;70.6;29.4
3914;31;1;350545;258;35;73;78;38;34;41.9;58.1
3915;31;1;350560;512;48;52;122;124;166;19.5;80.5
3916;31;1;350505;13;13;0;0;0;0;100.0;0.0
3917;31;1;350525;24;24;0;0;0;0;100.0;0.0
3918;31;1;350515;35;24;5;6;0;0;82.9;17.1
3920;31;1;350530;43;33;6;2;1;1;90.7;9.3
3921;31;1;350535;13;11;2;0;0;0;100.0;0.0
3922;31;1;350522;40;19;11;6;3;1;75.0;25.0
3923;31;1;350540;14;10;3;1;0;0;92.9;7.1
3924;31;1;350426;24;16;6;1;0;1;91.7;8.3
3928;31;1;350542;39;31;7;1;0;0;97.4;2.6
3929;31;1;350575;276;76;75;77;27;21;54.7;45.3
3931;31;1;350657;52;9;22;17;4;0;59.6;40.4
3932;31;1;4490305;61;48;7;3;1;2;90.2;9.8
3933;31;1;4110305;17;17;0;0;0;0;100.0;0.0
3934;31;1;4160305;16;8;7;1;0;0;93.8;6.3
3935;31;1;360505;45;26;9;7;3;0;77.8;22.2
3936;31;1;400505;145;1;18;47;50;29;13.1;86.9
3937;31;1;6250505;102;28;27;23;13;11;53.9;46.1
3938;31;1;9100705;21;4;6;6;4;1;47.6;52.4
3939;31;1;8100605;18;11;6;1;0;0;94.4;5.6
3940;31;1;440505;86;40;22;19;4;1;72.1;27.9
3941;31;1;4280305;173;72;61;26;9;5;76.9;23.1
3942;31;1;460505;324;5;27;63;72;157;9.9;90.1
3943;31;1;480505;132;48;35;27;15;7;62.9;37.1
3944;31;1;490506;294;23;51;86;63;71;25.2;74.8
3945;31;1;500505;116;21;30;28;26;11;44.0;56.0
3946;31;1;520405;37;9;10;12;6;0;51.4;48.6
3947;31;1;6350505;18;6;5;1;5;1;61.1;38.9
3948;31;1;560505;114;12;25;38;23;16;32.5;67.5
3949;31;1;570505;37;7;7;9;11;3;37.8;62.2
3950;31;1;610510;27;5;8;10;3;1;48.1;51.9
3671;29;2;3480350;20;18;2;0;0;0;100.0;0.0
3951;31;1;610505;12;5;6;0;0;1;91.7;8.3
3953;31;1;640505;50;27;9;7;5;2;72.0;28.0
3954;31;1;4380505;26;26;0;0;0;0;100.0;0.0
3955;31;1;650505;104;18;17;25;19;25;33.7;66.3
3957;31;1;4360305;26;8;11;5;2;0;73.1;26.9
3958;31;1;6400505;241;4;7;40;79;111;4.6;95.4
3959;31;1;710505;68;17;19;18;8;6;52.9;47.1
3960;31;1;720505;146;43;35;29;24;15;53.4;46.6
3961;31;1;730505;96;18;17;22;16;23;36.5;63.5
3962;31;1;6450505;49;8;13;14;8;6;42.9;57.1
3963;31;1;6500505;28;1;2;6;8;11;10.7;89.3
3964;31;1;770505;41;9;16;10;6;0;61.0;39.0
3965;31;1;6550505;111;1;10;33;33;34;9.9;90.1
3966;31;1;790505;42;7;11;12;3;9;42.9;57.1
3967;31;1;6580505;100;31;21;24;11;13;52.0;48.0
3968;31;1;820505;86;25;19;26;8;8;51.2;48.8
3969;31;1;830505;33;4;11;5;7;6;45.5;54.5
3970;31;1;870505;72;7;18;19;11;17;34.7;65.3
3971;31;1;860505;26;6;4;8;4;4;38.5;61.5
3972;31;1;880505;88;4;16;24;22;22;22.7;77.3
3974;31;1;8170505;14;4;5;4;0;1;64.3;35.7
3975;31;1;930505;100;40;27;23;4;6;67.0;33.0
3976;31;1;4100205;125;75;25;17;6;2;80.0;20.0
3977;31;1;940505;39;6;5;11;9;8;28.2;71.8
3978;31;1;950505;81;44;24;7;4;2;84.0;16.0
3979;31;1;960505;92;14;24;24;19;11;41.3;58.7
3980;31;1;970505;111;64;25;12;5;5;80.2;19.8
3982;31;1;990505;98;8;24;25;28;13;32.7;67.3
3983;31;1;4460550;35;14;6;6;4;5;57.1;42.9
3984;31;1;1000515;243;33;51;58;55;46;34.6;65.4
3986;31;1;1010505;282;20;28;79;76;79;17.0;83.0
3987;31;1;8180605;11;1;5;4;1;0;54.5;45.5
3988;31;1;6650505;29;1;3;10;8;7;13.8;86.2
3989;31;1;6700505;29;0;1;5;9;14;3.4;96.6
3990;31;1;1030505;18;6;6;3;1;2;66.7;33.3
3992;31;1;1050505;31;2;2;5;13;9;12.9;87.1
3995;31;1;1070505;28;5;1;12;5;5;21.4;78.6
3996;31;1;1100505;140;3;19;40;57;21;15.7;84.3
3997;31;1;1110505;15;2;5;7;1;0;46.7;53.3
3999;31;1;8210605;33;22;8;2;1;0;90.9;9.1
4000;31;1;8280605;87;48;18;16;3;2;75.9;24.1
4001;31;1;8250605;37;28;6;2;1;0;91.9;8.1
4002;31;1;1140505;26;8;8;4;3;3;61.5;38.5
4003;31;1;6730505;91;3;6;16;18;48;9.9;90.1
4005;31;1;6750505;51;5;4;10;15;17;17.6;82.4
